SaleID,DateKey,Year,ProductKey,CustomerKey,Quantity,NetPrice,TotalSale
9433,20080331,2008,1851,16375,4,949.905,3799.62
9434,20080331,2008,2134,18829,4,1567.5,6270.0
9435,20080331,2008,424,18829,4,256.4525,1025.81
9436,20080331,2008,2168,18829,4,141.55,566.2
9437,20080331,2008,631,18842,4,180.5,722.0
9438,20080331,2008,584,18842,4,180.5,722.0
9439,20080331,2008,37,19036,4,284.2685,1137.074
9440,20080331,2008,15,19036,4,73.796,295.184
9441,20080403,2008,1667,7476,1,5.5,5.5
9442,20080403,2008,1667,7648,1,5.5,5.5
9443,20080403,2008,1667,7650,1,5.5,5.5
9444,20080403,2008,1667,7651,1,5.5,5.5
9445,20080403,2008,1667,7652,1,5.5,5.5
9446,20080403,2008,1667,7653,1,5.5,5.5
9447,20080403,2008,1667,7657,1,5.5,5.5
9448,20080403,2008,1667,7658,1,5.5,5.5
9449,20080403,2008,1667,7659,1,5.5,5.5
9450,20080403,2008,1667,7662,1,5.5,5.5
9451,20080403,2008,1667,7663,1,5.5,5.5
9452,20080403,2008,1667,7664,1,5.5,5.5
9453,20080403,2008,1667,7665,1,5.5,5.5
9454,20080403,2008,1667,7667,1,5.5,5.5
9455,20080403,2008,1667,7668,1,5.5,5.5
9456,20080403,2008,1667,7669,1,5.5,5.5
9457,20080403,2008,1667,7752,1,5.5,5.5
9458,20080403,2008,1667,7761,1,5.5,5.5
9459,20080403,2008,1667,7762,1,5.5,5.5
9460,20080403,2008,1667,7777,1,5.5,5.5
9461,20080403,2008,1667,7778,1,5.5,5.5
9462,20080403,2008,1667,7779,1,5.5,5.5
9463,20080403,2008,1667,7780,1,5.5,5.5
9464,20080403,2008,1667,7905,1,5.5,5.5
9465,20080403,2008,1667,7911,1,5.5,5.5
9466,20080403,2008,1667,7912,1,5.5,5.5
9467,20080403,2008,1667,7917,1,5.5,5.5
9468,20080403,2008,1667,7918,1,5.5,5.5
9469,20080403,2008,1667,7934,1,5.5,5.5
9470,20080403,2008,1667,7976,1,5.5,5.5
9471,20080403,2008,1667,8205,1,5.5,5.5
9472,20080403,2008,1667,8207,1,5.5,5.5
9473,20080403,2008,1667,8210,1,5.5,5.5
9474,20080403,2008,2348,15107,1,635.99,635.99
9475,20080403,2008,2348,15108,1,635.99,635.99
9476,20080403,2008,2348,15204,1,635.99,635.99
9477,20080403,2008,2348,15539,1,635.99,635.99
9478,20080403,2008,2348,15540,1,635.99,635.99
9479,20080403,2008,2348,15541,1,635.99,635.99
9480,20080403,2008,2348,15685,1,635.99,635.99
9481,20080403,2008,2348,15686,1,635.99,635.99
9482,20080403,2008,1847,258,1,2652.9,2652.9
9483,20080403,2008,1847,259,1,2652.9,2652.9
9484,20080403,2008,1847,261,1,2652.9,2652.9
9485,20080403,2008,1847,262,1,2652.9,2652.9
9486,20080403,2008,1847,268,1,2652.9,2652.9
9487,20080403,2008,1847,270,1,2652.9,2652.9
9488,20080403,2008,1847,271,1,2652.9,2652.9
9489,20080403,2008,1847,272,1,2652.9,2652.9
9490,20080403,2008,1847,282,1,2652.9,2652.9
9491,20080403,2008,1885,11225,1,1599.0,1599.0
9492,20080403,2008,1885,11226,1,1599.0,1599.0
9493,20080403,2008,1885,11228,1,1599.0,1599.0
9494,20080403,2008,1885,11229,1,1599.0,1599.0
9495,20080403,2008,1885,11230,1,1599.0,1599.0
9496,20080403,2008,1830,11236,1,1599.0,1599.0
9497,20080403,2008,1830,11237,1,1599.0,1599.0
9498,20080403,2008,1830,11239,1,1599.0,1599.0
9499,20080403,2008,1830,11240,1,1599.0,1599.0
9500,20080403,2008,1830,11241,1,1599.0,1599.0
9501,20080403,2008,1830,11242,1,1599.0,1599.0
9502,20080403,2008,1830,11244,1,1599.0,1599.0
9503,20080403,2008,1706,14933,1,8.88,8.88
9504,20080403,2008,1706,14935,1,8.88,8.88
9505,20080403,2008,1706,14943,1,8.88,8.88
9506,20080403,2008,1706,14944,1,8.88,8.88
9507,20080403,2008,1706,14951,1,8.88,8.88
9508,20080403,2008,1706,14952,1,8.88,8.88
9509,20080403,2008,1706,14954,1,8.88,8.88
9510,20080403,2008,1706,14955,1,8.88,8.88
9511,20080403,2008,1706,14956,1,8.88,8.88
9512,20080403,2008,1706,14957,1,8.88,8.88
9513,20080403,2008,1706,14960,1,8.88,8.88
9514,20080403,2008,1706,14963,1,8.88,8.88
9515,20080403,2008,1706,14964,1,8.88,8.88
9516,20080403,2008,1706,14965,1,8.88,8.88
9517,20080403,2008,1706,14969,1,8.88,8.88
9518,20080403,2008,1706,14970,1,8.88,8.88
9519,20080403,2008,1706,14971,1,8.88,8.88
9520,20080403,2008,1706,14974,1,8.88,8.88
9521,20080403,2008,1706,14975,1,8.88,8.88
9522,20080403,2008,1706,14976,1,8.88,8.88
9523,20080403,2008,1706,14977,1,8.88,8.88
9524,20080403,2008,1706,14979,1,8.88,8.88
9525,20080403,2008,1706,14980,1,8.88,8.88
9526,20080403,2008,1706,14981,1,8.88,8.88
9527,20080403,2008,1706,14984,1,8.88,8.88
9528,20080403,2008,1706,14985,1,8.88,8.88
9529,20080403,2008,1706,14986,1,8.88,8.88
9530,20080403,2008,1706,14987,1,8.88,8.88
9531,20080403,2008,1706,14989,1,8.88,8.88
9532,20080403,2008,1706,14991,1,8.88,8.88
9533,20080403,2008,1706,14994,1,8.88,8.88
9534,20080403,2008,1706,14995,1,8.88,8.88
9535,20080403,2008,1706,14997,1,8.88,8.88
9536,20080403,2008,1706,14999,1,8.88,8.88
9537,20080403,2008,1710,11329,1,70.13,70.13
9538,20080403,2008,1710,11331,1,70.13,70.13
9539,20080403,2008,1710,11334,1,70.13,70.13
9540,20080403,2008,1710,11335,1,70.13,70.13
9541,20080403,2008,1710,11337,1,70.13,70.13
9542,20080403,2008,1710,11347,1,70.13,70.13
9543,20080403,2008,1710,11359,1,70.13,70.13
9544,20080403,2008,118,18803,1,169.99,169.99
9545,20080403,2008,142,18803,1,299.99,299.99
9546,20080403,2008,1780,9759,1,43.0,43.0
9547,20080403,2008,1780,9763,1,43.0,43.0
9548,20080403,2008,1780,10234,1,43.0,43.0
9549,20080403,2008,1780,10235,1,43.0,43.0
9550,20080403,2008,1780,10238,1,43.0,43.0
9551,20080403,2008,1780,10241,1,43.0,43.0
9552,20080403,2008,1783,9748,1,43.0,43.0
9553,20080403,2008,1783,9750,1,43.0,43.0
9554,20080403,2008,1783,9753,1,43.0,43.0
9555,20080403,2008,1783,9754,1,43.0,43.0
9556,20080403,2008,1783,9755,1,43.0,43.0
9557,20080403,2008,1783,9758,1,43.0,43.0
9558,20080403,2008,57,18776,1,156.0,156.0
9559,20080403,2008,1678,4747,1,16.89,16.89
9560,20080403,2008,1678,4770,1,16.89,16.89
9561,20080403,2008,1678,4771,1,16.89,16.89
9562,20080403,2008,1678,4772,1,16.89,16.89
9563,20080403,2008,1678,4852,1,16.89,16.89
9564,20080403,2008,1678,4853,1,16.89,16.89
9565,20080403,2008,1678,4854,1,16.89,16.89
9566,20080403,2008,1678,4942,1,16.89,16.89
9567,20080403,2008,1678,4947,1,16.89,16.89
9568,20080403,2008,1678,4948,1,16.89,16.89
9569,20080403,2008,1678,4949,1,16.89,16.89
9570,20080403,2008,1678,4956,1,16.89,16.89
9571,20080403,2008,1678,4957,1,16.89,16.89
9572,20080403,2008,1678,4958,1,16.89,16.89
9573,20080403,2008,1678,4962,1,16.89,16.89
9574,20080403,2008,1678,4965,1,16.89,16.89
9575,20080403,2008,1678,4966,1,16.89,16.89
9576,20080403,2008,1678,4983,1,16.89,16.89
9577,20080403,2008,1678,4984,1,16.89,16.89
9578,20080403,2008,1678,4986,1,16.89,16.89
9579,20080403,2008,1678,5004,1,16.89,16.89
9580,20080403,2008,1678,5007,1,16.89,16.89
9581,20080403,2008,1678,5009,1,16.89,16.89
9582,20080403,2008,1678,5011,1,16.89,16.89
9583,20080403,2008,1678,5015,1,16.89,16.89
9584,20080403,2008,1678,5643,1,16.89,16.89
9585,20080403,2008,1678,5645,1,16.89,16.89
9586,20080403,2008,1678,5648,1,16.89,16.89
9587,20080403,2008,1678,5649,1,16.89,16.89
9588,20080403,2008,1678,5651,1,16.89,16.89
9589,20080403,2008,1678,5652,1,16.89,16.89
9590,20080403,2008,1678,5678,1,16.89,16.89
9591,20080403,2008,1678,5758,1,16.89,16.89
9592,20080403,2008,1678,5760,1,16.89,16.89
9593,20080403,2008,1678,5839,1,16.89,16.89
9594,20080403,2008,1223,18830,1,460.0,460.0
9595,20080403,2008,1206,18830,1,1560.0,1560.0
9596,20080403,2008,1355,18830,1,32.99,32.99
9597,20080403,2008,1468,18830,1,189.0,189.0
9598,20080403,2008,2396,18830,1,109.99,109.99
9599,20080403,2008,2438,18830,1,44.99,44.99
9600,20080403,2008,1230,18830,1,1530.0,1530.0
9601,20080403,2008,1193,18830,1,566.0,566.0
9602,20080403,2008,941,18830,1,41.99,41.99
9603,20080403,2008,1535,18830,1,268.0,268.0
9604,20080403,2008,2213,18830,1,29.99,29.99
9605,20080403,2008,1567,18830,1,389.0,389.0
9606,20080403,2008,2021,18830,1,179.99,179.99
9607,20080403,2008,2032,18830,1,199.99,199.99
9608,20080403,2008,1456,18830,1,301.0,301.0
9609,20080403,2008,2147,18830,1,745.99,745.99
9610,20080403,2008,2469,18830,1,30.99,30.99
9611,20080403,2008,2238,18830,1,635.99,635.99
9612,20080403,2008,1582,18830,1,17.99,17.99
9613,20080403,2008,2184,18830,1,445.0,445.0
9614,20080403,2008,1146,18830,1,633.0,633.0
9615,20080403,2008,1035,18830,1,281.0,281.0
9616,20080403,2008,1011,18830,1,196.9,196.9
9617,20080403,2008,1702,18830,1,16.99,16.99
9618,20080403,2008,1623,18830,1,219.0,219.0
9619,20080403,2008,2014,18830,1,199.99,199.99
9620,20080403,2008,2422,18830,1,25.99,25.99
9621,20080403,2008,1285,18830,1,24.99,24.99
9622,20080403,2008,2248,18830,1,268.5,268.5
9623,20080403,2008,1331,18830,1,26.99,26.99
9624,20080403,2008,406,18830,1,382.95,382.95
9625,20080403,2008,1621,18830,1,12.99,12.99
9626,20080403,2008,2009,18830,1,179.99,179.99
9627,20080403,2008,378,18830,1,758.0,758.0
9628,20080403,2008,890,18830,1,50.0,50.0
9629,20080403,2008,399,18830,1,599.0,599.0
9630,20080403,2008,2139,18830,1,129.9,129.9
9631,20080403,2008,381,18830,1,699.0,699.0
9632,20080403,2008,2457,18830,1,19.99,19.99
9633,20080403,2008,1606,18830,1,159.99,159.99
9634,20080403,2008,2069,18830,1,179.99,179.99
9635,20080403,2008,972,18830,1,129.0,129.0
9636,20080403,2008,646,18859,1,219.0,219.0
9637,20080403,2008,646,18860,1,219.0,219.0
9638,20080403,2008,697,18860,1,147.0,147.0
9639,20080403,2008,683,18860,1,129.0,129.0
9640,20080403,2008,694,18860,1,102.0,102.0
9641,20080403,2008,668,18860,1,147.0,147.0
9642,20080403,2008,646,18860,2,219.0,438.0
9643,20080403,2008,697,18860,2,147.0,294.0
9644,20080403,2008,683,18860,2,129.0,258.0
9645,20080403,2008,694,18860,2,102.0,204.0
9646,20080403,2008,668,18860,2,147.0,294.0
9647,20080403,2008,1223,18830,2,460.0,920.0
9648,20080403,2008,1355,18830,2,32.99,65.98
9649,20080403,2008,1468,18830,2,189.0,378.0
9650,20080403,2008,2438,18830,2,44.99,89.98
9651,20080403,2008,1230,18830,2,1530.0,3060.0
9652,20080403,2008,1193,18830,2,566.0,1132.0
9653,20080403,2008,941,18830,2,41.99,83.98
9654,20080403,2008,2396,18830,2,109.99,219.98
9655,20080403,2008,2213,18830,2,29.99,59.98
9656,20080403,2008,1567,18830,2,389.0,778.0
9657,20080403,2008,2021,18830,2,179.99,359.98
9658,20080403,2008,2032,18830,2,199.99,399.98
9659,20080403,2008,1456,18830,2,301.0,602.0
9660,20080403,2008,2238,18830,2,635.99,1271.98
9661,20080403,2008,2469,18830,2,30.99,61.98
9662,20080403,2008,1146,18830,2,633.0,1266.0
9663,20080403,2008,1035,18830,2,281.0,562.0
9664,20080403,2008,1702,18830,2,16.99,33.98
9665,20080403,2008,1623,18830,2,219.0,438.0
9666,20080403,2008,2014,18830,2,199.99,399.98
9667,20080403,2008,2422,18830,2,25.99,51.98
9668,20080403,2008,1331,18830,2,26.99,53.98
9669,20080403,2008,406,18830,2,382.95,765.9
9670,20080403,2008,2009,18830,2,179.99,359.98
9671,20080403,2008,378,18830,2,758.0,1516.0
9672,20080403,2008,399,18830,2,599.0,1198.0
9673,20080403,2008,2139,18830,2,129.9,259.8
9674,20080403,2008,2457,18830,2,19.99,39.98
9675,20080403,2008,1606,18830,2,159.99,319.98
9676,20080403,2008,972,18830,2,129.0,258.0
9677,20080403,2008,1667,7649,2,5.5,11.0
9678,20080403,2008,1667,7666,2,5.5,11.0
9679,20080403,2008,1667,7751,2,5.5,11.0
9680,20080403,2008,1667,8209,2,5.5,11.0
9681,20080403,2008,2348,15109,2,635.99,1271.98
9682,20080403,2008,118,18803,2,169.99,339.98
9683,20080403,2008,1885,11227,2,1599.0,3198.0
9684,20080403,2008,1830,11243,2,1599.0,3198.0
9685,20080403,2008,1706,14958,2,8.88,17.76
9686,20080403,2008,1706,14968,2,8.88,17.76
9687,20080403,2008,1706,14983,2,8.88,17.76
9688,20080403,2008,1706,14998,2,8.88,17.76
9689,20080403,2008,1710,11336,2,70.13,140.26
9690,20080403,2008,1783,9749,2,43.0,86.0
9691,20080403,2008,1678,4769,2,16.89,33.78
9692,20080403,2008,1678,4950,2,16.89,33.78
9693,20080403,2008,1678,4961,2,16.89,33.78
9694,20080403,2008,1678,4985,2,16.89,33.78
9695,20080403,2008,1667,7654,3,5.5,16.5
9696,20080403,2008,2348,15594,3,635.99,1907.97
9697,20080403,2008,1885,11232,3,1599.0,4797.0
9698,20080403,2008,142,18803,3,299.99,899.97
9699,20080403,2008,57,18776,3,156.0,468.0
9700,20080403,2008,1847,269,3,2652.9,7958.7
9701,20080403,2008,1706,14934,3,8.88,26.64
9702,20080403,2008,1706,14973,3,8.88,26.64
9703,20080403,2008,1706,14988,3,8.88,26.64
9704,20080403,2008,1780,10242,3,43.0,129.0
9705,20080403,2008,1223,18830,3,460.0,1380.0
9706,20080403,2008,1206,18830,3,1560.0,4680.0
9707,20080403,2008,2396,18830,3,109.99,329.97
9708,20080403,2008,2438,18830,3,44.99,134.97
9709,20080403,2008,1535,18830,3,268.0,804.0
9710,20080403,2008,1567,18830,3,389.0,1167.0
9711,20080403,2008,2021,18830,3,179.99,539.97
9712,20080403,2008,2032,18830,3,199.99,599.97
9713,20080403,2008,2147,18830,3,745.99,2237.97
9714,20080403,2008,2469,18830,3,30.99,92.97
9715,20080403,2008,2238,18830,3,635.99,1907.97
9716,20080403,2008,1582,18830,3,17.99,53.97
9717,20080403,2008,2184,18830,3,445.0,1335.0
9718,20080403,2008,1146,18830,3,633.0,1899.0
9719,20080403,2008,1035,18830,3,281.0,843.0
9720,20080403,2008,1456,18830,3,301.0,903.0
9721,20080403,2008,1011,18830,3,196.9,590.7
9722,20080403,2008,1702,18830,3,16.99,50.97
9723,20080403,2008,1285,18830,3,24.99,74.97
9724,20080403,2008,2248,18830,3,268.5,805.5
9725,20080403,2008,1331,18830,3,26.99,80.97
9726,20080403,2008,406,18830,3,382.95,1148.85
9727,20080403,2008,1621,18830,3,12.99,38.97
9728,20080403,2008,890,18830,3,50.0,150.0
9729,20080403,2008,399,18830,3,599.0,1797.0
9730,20080403,2008,381,18830,3,699.0,2097.0
9731,20080403,2008,2457,18830,3,19.99,59.97
9732,20080403,2008,1606,18830,3,159.99,479.97
9733,20080403,2008,2069,18830,3,179.99,539.97
9734,20080403,2008,1678,4850,3,16.89,50.67
9735,20080403,2008,697,18860,3,147.0,441.0
9736,20080403,2008,668,18860,3,147.0,441.0
9737,20080403,2008,1667,7477,4,5.5,22.0
9738,20080403,2008,1667,7641,4,5.5,22.0
9739,20080403,2008,1667,8204,4,5.5,22.0
9740,20080403,2008,118,18803,4,169.99,679.96
9741,20080403,2008,142,18803,4,299.99,1199.96
9742,20080403,2008,1830,11238,4,1599.0,6396.0
9743,20080403,2008,1706,14953,4,8.88,35.52
9744,20080403,2008,1706,14978,4,8.88,35.52
9745,20080403,2008,1710,11330,4,70.13,280.52
9746,20080403,2008,57,18776,4,156.0,624.0
9747,20080403,2008,1783,9752,4,43.0,172.0
9748,20080403,2008,1780,9764,4,43.0,172.0
9749,20080403,2008,1206,18830,4,1560.0,6240.0
9750,20080403,2008,1355,18830,4,32.99,131.96
9751,20080403,2008,1468,18830,4,189.0,756.0
9752,20080403,2008,2396,18830,4,109.99,439.96
9753,20080403,2008,1230,18830,4,1530.0,6120.0
9754,20080403,2008,1193,18830,4,566.0,2264.0
9755,20080403,2008,941,18830,4,41.99,167.96
9756,20080403,2008,1535,18830,4,268.0,1072.0
9757,20080403,2008,2213,18830,4,29.99,119.96
9758,20080403,2008,1456,18830,4,301.0,1204.0
9759,20080403,2008,2147,18830,4,745.99,2983.96
9760,20080403,2008,2469,18830,4,30.99,123.96
9761,20080403,2008,1582,18830,4,17.99,71.96
9762,20080403,2008,2184,18830,4,445.0,1780.0
9763,20080403,2008,1011,18830,4,196.9,787.6
9764,20080403,2008,1702,18830,4,16.99,67.96
9765,20080403,2008,1623,18830,4,219.0,876.0
9766,20080403,2008,2014,18830,4,199.99,799.96
9767,20080403,2008,2422,18830,4,25.99,103.96
9768,20080403,2008,1285,18830,4,24.99,99.96
9769,20080403,2008,2248,18830,4,268.5,1074.0
9770,20080403,2008,1621,18830,4,12.99,51.96
9771,20080403,2008,2009,18830,4,179.99,719.96
9772,20080403,2008,378,18830,4,758.0,3032.0
9773,20080403,2008,890,18830,4,50.0,200.0
9774,20080403,2008,2139,18830,4,129.9,519.6
9775,20080403,2008,381,18830,4,699.0,2796.0
9776,20080403,2008,2069,18830,4,179.99,719.96
9777,20080403,2008,1678,4746,4,16.89,67.56
9778,20080403,2008,1678,4855,4,16.89,67.56
9779,20080403,2008,1678,5003,4,16.89,67.56
9780,20080403,2008,1678,5677,4,16.89,67.56
9781,20080403,2008,646,18860,4,219.0,876.0
9782,20080403,2008,683,18860,4,129.0,516.0
9783,20080403,2008,694,18860,4,102.0,408.0
9784,20080404,2008,57,8430,1,145.08,145.08
9785,20080404,2008,57,8433,1,145.08,145.08
9786,20080404,2008,57,8444,1,145.08,145.08
9787,20080404,2008,2109,13205,1,239.475,239.475
9788,20080404,2008,2109,13206,1,239.475,239.475
9789,20080404,2008,2109,13215,1,239.475,239.475
9790,20080404,2008,2109,13216,1,239.475,239.475
9791,20080404,2008,1771,12222,1,31.62,31.62
9792,20080404,2008,1771,12227,1,31.62,31.62
9793,20080404,2008,1771,12229,1,31.62,31.62
9794,20080404,2008,1771,12230,1,31.62,31.62
9795,20080404,2008,1780,11711,1,39.99,39.99
9796,20080404,2008,1780,11867,1,39.99,39.99
9797,20080404,2008,1780,11868,1,39.99,39.99
9798,20080404,2008,1780,12219,1,39.99,39.99
9799,20080404,2008,1780,11712,2,39.99,79.98
9800,20080405,2008,2517,18830,1,3.35,3.35
9801,20080405,2008,1676,15308,1,8.99,8.99
9802,20080405,2008,1676,15309,1,8.99,8.99
9803,20080405,2008,1676,15310,1,8.99,8.99
9804,20080405,2008,1676,15313,1,8.99,8.99
9805,20080405,2008,1676,15314,1,8.99,8.99
9806,20080405,2008,1676,15316,1,8.99,8.99
9807,20080405,2008,1676,15318,1,8.99,8.99
9808,20080405,2008,1676,15321,1,8.99,8.99
9809,20080405,2008,1676,15323,1,8.99,8.99
9810,20080405,2008,1676,15324,1,8.99,8.99
9811,20080405,2008,1676,15326,1,8.99,8.99
9812,20080405,2008,1676,15327,1,8.99,8.99
9813,20080405,2008,1676,15328,1,8.99,8.99
9814,20080405,2008,1676,15329,1,8.99,8.99
9815,20080405,2008,1676,15331,1,8.99,8.99
9816,20080405,2008,1676,15332,1,8.99,8.99
9817,20080405,2008,1676,15333,1,8.99,8.99
9818,20080405,2008,1676,15334,1,8.99,8.99
9819,20080405,2008,1676,15336,1,8.99,8.99
9820,20080405,2008,1676,15337,1,8.99,8.99
9821,20080405,2008,1676,15338,1,8.99,8.99
9822,20080405,2008,1676,15339,1,8.99,8.99
9823,20080405,2008,1676,15341,1,8.99,8.99
9824,20080405,2008,1676,15342,1,8.99,8.99
9825,20080405,2008,1676,15343,1,8.99,8.99
9826,20080405,2008,1676,15344,1,8.99,8.99
9827,20080405,2008,1676,15346,1,8.99,8.99
9828,20080405,2008,1676,15347,1,8.99,8.99
9829,20080405,2008,1676,15348,1,8.99,8.99
9830,20080405,2008,1676,15352,1,8.99,8.99
9831,20080405,2008,1676,15377,1,8.99,8.99
9832,20080405,2008,1676,15452,1,8.99,8.99
9833,20080405,2008,1664,15455,1,8.99,8.99
9834,20080405,2008,1664,15456,1,8.99,8.99
9835,20080405,2008,1664,15458,1,8.99,8.99
9836,20080405,2008,1664,15460,1,8.99,8.99
9837,20080405,2008,1664,15461,1,8.99,8.99
9838,20080405,2008,1664,15463,1,8.99,8.99
9839,20080405,2008,1664,15465,1,8.99,8.99
9840,20080405,2008,1664,15466,1,8.99,8.99
9841,20080405,2008,1664,15467,1,8.99,8.99
9842,20080405,2008,1664,15468,1,8.99,8.99
9843,20080405,2008,1664,15470,1,8.99,8.99
9844,20080405,2008,1664,15471,1,8.99,8.99
9845,20080405,2008,1664,15472,1,8.99,8.99
9846,20080405,2008,1664,15473,1,8.99,8.99
9847,20080405,2008,1664,15478,1,8.99,8.99
9848,20080405,2008,1664,15479,1,8.99,8.99
9849,20080405,2008,1664,15485,1,8.99,8.99
9850,20080405,2008,1664,15486,1,8.99,8.99
9851,20080405,2008,1664,15488,1,8.99,8.99
9852,20080405,2008,1664,15490,1,8.99,8.99
9853,20080405,2008,1664,15491,1,8.99,8.99
9854,20080405,2008,1664,15493,1,8.99,8.99
9855,20080405,2008,1664,15494,1,8.99,8.99
9856,20080405,2008,1664,15495,1,8.99,8.99
9857,20080405,2008,1664,15498,1,8.99,8.99
9858,20080405,2008,1664,15499,1,8.99,8.99
9859,20080405,2008,1664,15500,1,8.99,8.99
9860,20080405,2008,1664,15501,1,8.99,8.99
9861,20080405,2008,1664,15503,1,8.99,8.99
9862,20080405,2008,1664,15508,1,8.99,8.99
9863,20080405,2008,1664,15509,1,8.99,8.99
9864,20080405,2008,1730,11745,1,77.68,77.68
9865,20080405,2008,1730,11746,1,77.68,77.68
9866,20080405,2008,1730,11747,1,77.68,77.68
9867,20080405,2008,1730,11748,1,77.68,77.68
9868,20080405,2008,1730,11750,1,77.68,77.68
9869,20080405,2008,1730,11751,1,77.68,77.68
9870,20080405,2008,1730,11752,1,77.68,77.68
9871,20080405,2008,1730,11753,1,77.68,77.68
9872,20080405,2008,1859,11275,1,1818.9,1818.9
9873,20080405,2008,1859,11276,1,1818.9,1818.9
9874,20080405,2008,1859,11278,1,1818.9,1818.9
9875,20080405,2008,1859,11280,1,1818.9,1818.9
9876,20080405,2008,1859,11281,1,1818.9,1818.9
9877,20080405,2008,1859,11283,1,1818.9,1818.9
9878,20080405,2008,1859,11284,1,1818.9,1818.9
9879,20080405,2008,237,2474,1,599.0,599.0
9880,20080405,2008,237,2477,1,599.0,599.0
9881,20080405,2008,237,2478,1,599.0,599.0
9882,20080405,2008,237,2479,1,599.0,599.0
9883,20080405,2008,237,2480,1,599.0,599.0
9884,20080405,2008,237,2482,1,599.0,599.0
9885,20080405,2008,1847,1163,1,2652.9,2652.9
9886,20080405,2008,1847,1164,1,2652.9,2652.9
9887,20080405,2008,1847,1165,1,2652.9,2652.9
9888,20080405,2008,1847,1170,1,2652.9,2652.9
9889,20080405,2008,1847,1171,1,2652.9,2652.9
9890,20080405,2008,1847,1172,1,2652.9,2652.9
9891,20080405,2008,1847,1173,1,2652.9,2652.9
9892,20080405,2008,1847,1175,1,2652.9,2652.9
9893,20080405,2008,1711,17742,1,65.2209,65.2209
9894,20080405,2008,1711,17753,1,65.2209,65.2209
9895,20080405,2008,76,18810,1,37.95,37.95
9896,20080405,2008,626,18843,1,229.0,229.0
9897,20080405,2008,559,18843,1,251.0,251.0
9898,20080405,2008,1698,12694,1,6.99,6.99
9899,20080405,2008,1698,12695,1,6.99,6.99
9900,20080405,2008,1698,12697,1,6.99,6.99
9901,20080405,2008,1698,12698,1,6.99,6.99
9902,20080405,2008,1698,12699,1,6.99,6.99
9903,20080405,2008,1698,12700,1,6.99,6.99
9904,20080405,2008,1698,12787,1,6.99,6.99
9905,20080405,2008,1698,12789,1,6.99,6.99
9906,20080405,2008,1698,12790,1,6.99,6.99
9907,20080405,2008,1698,12791,1,6.99,6.99
9908,20080405,2008,1698,12792,1,6.99,6.99
9909,20080405,2008,1698,12794,1,6.99,6.99
9910,20080405,2008,1698,12795,1,6.99,6.99
9911,20080405,2008,1698,12796,1,6.99,6.99
9912,20080405,2008,1698,12797,1,6.99,6.99
9913,20080405,2008,1698,12800,1,6.99,6.99
9914,20080405,2008,1698,12801,1,6.99,6.99
9915,20080405,2008,1698,12802,1,6.99,6.99
9916,20080405,2008,1698,12805,1,6.99,6.99
9917,20080405,2008,1698,12806,1,6.99,6.99
9918,20080405,2008,1698,13237,1,6.99,6.99
9919,20080405,2008,1698,13238,1,6.99,6.99
9920,20080405,2008,1698,13448,1,6.99,6.99
9921,20080405,2008,1698,13450,1,6.99,6.99
9922,20080405,2008,1698,13451,1,6.99,6.99
9923,20080405,2008,1698,13452,1,6.99,6.99
9924,20080405,2008,1698,13491,1,6.99,6.99
9925,20080405,2008,1698,13500,1,6.99,6.99
9926,20080405,2008,1698,13618,1,6.99,6.99
9927,20080405,2008,1698,13619,1,6.99,6.99
9928,20080405,2008,1698,13620,1,6.99,6.99
9929,20080405,2008,1686,13649,1,6.99,6.99
9930,20080405,2008,1686,13652,1,6.99,6.99
9931,20080405,2008,1686,13653,1,6.99,6.99
9932,20080405,2008,1686,13738,1,6.99,6.99
9933,20080405,2008,1686,13741,1,6.99,6.99
9934,20080405,2008,1686,13742,1,6.99,6.99
9935,20080405,2008,1686,13744,1,6.99,6.99
9936,20080405,2008,1686,13746,1,6.99,6.99
9937,20080405,2008,1686,13750,1,6.99,6.99
9938,20080405,2008,1686,13751,1,6.99,6.99
9939,20080405,2008,1686,13752,1,6.99,6.99
9940,20080405,2008,1686,13754,1,6.99,6.99
9941,20080405,2008,1686,13927,1,6.99,6.99
9942,20080405,2008,1686,13928,1,6.99,6.99
9943,20080405,2008,1686,13929,1,6.99,6.99
9944,20080405,2008,1686,13930,1,6.99,6.99
9945,20080405,2008,1686,13954,1,6.99,6.99
9946,20080405,2008,1686,13956,1,6.99,6.99
9947,20080405,2008,1686,13957,1,6.99,6.99
9948,20080405,2008,1686,13958,1,6.99,6.99
9949,20080405,2008,1686,14004,1,6.99,6.99
9950,20080405,2008,1686,14006,1,6.99,6.99
9951,20080405,2008,1686,14007,1,6.99,6.99
9952,20080405,2008,1686,14008,1,6.99,6.99
9953,20080405,2008,1686,14082,1,6.99,6.99
9954,20080405,2008,1686,14206,1,6.99,6.99
9955,20080405,2008,1686,14207,1,6.99,6.99
9956,20080405,2008,1686,14209,1,6.99,6.99
9957,20080405,2008,1686,14254,1,6.99,6.99
9958,20080405,2008,1686,14255,1,6.99,6.99
9959,20080405,2008,1686,14259,1,6.99,6.99
9960,20080405,2008,1686,14260,1,6.99,6.99
9961,20080405,2008,1686,14337,1,6.99,6.99
9962,20080405,2008,954,18830,1,186.9,186.9
9963,20080405,2008,2096,18830,1,877.5,877.5
9964,20080405,2008,1051,18830,1,338.0,338.0
9965,20080405,2008,942,18830,1,41.99,41.99
9966,20080405,2008,1426,18830,1,589.0,589.0
